  -4   4   2  0.26833  0.26833  0.22567
  -4   4   4  0.10172  0.10172  0.20621
  -4   4   6  0.02641  0.02641  0.10308
  -4   4   8  0.00655  0.00655  0.04458
  -4   4  10  0.00177  0.00177  0.01963
  -4   6 -10  0.00140  0.00188 -0.02006
  -4   6  -8  0.00527  0.00500 -0.04114
  -4   6  -6  0.02158  0.01241 -0.08386
  -4   6  -4  0.08432  0.02456 -0.14793
  -4   6  -2  0.22617  0.03556 -0.15003
  -4   6   0  0.31537  0.04129  0.00000
  -4   6   2  0.22617  0.03556  0.15003
  -4   6   4  0.08432  0.02456  0.14793
  -4   6   6  0.02158  0.01241  0.08386
  -4   6   8  0.00527  0.00500  0.04114
  -4   6  10  0.00140  0.00188  0.02006
  -4   8 -10  0.00067  0.00074 -0.01654
  -4   8  -8  0.00277  0.00055 -0.03042
  -4   8  -6  0.01137 -0.00334 -0.05458
  -4   8  -4  0.04149 -0.02107 -0.08524
  -4   8  -2  0.10714 -0.05896 -0.08180
  -4   8   0  0.15079 -0.08283  0.00000
  -4   8   2  0.10714 -0.05896  0.08180
  -4   8   4  0.04149 -0.02107  0.08524
  -4   8   6  0.01137 -0.00334  0.05458
  -4   8   8  0.00277  0.00055  0.03042
  -4   8  10  0.00067  0.00074  0.01654
  -4  10 -10  0.00003 -0.00028 -0.01192
  -4  10  -8  0.00072 -0.00189 -0.01945
  -4  10  -6  0.00354 -0.00751 -0.03002
  -4  10  -4  0.01217 -0.02220 -0.03939
  -4  10  -2  0.02829 -0.04607 -0.03274
  -4  10   0  0.03806 -0.06005  0.00000
  -4  10   2  0.02829 -0.04607  0.03274
  -4  10   4  0.01217 -0.02220  0.03939
  -4  10   6  0.00354 -0.00751  0.03002
  -4  10   8  0.00072 -0.00189  0.01945
  -4  10  10  0.00003 -0.00028  0.01192
  -2 -10 -10  0.00192 -0.00045  0.00738
  -2 -10  -8  0.00444 -0.00225  0.01306
  -2 -10  -6  0.00987 -0.00916  0.02318
  -2 -10  -4  0.01858 -0.03162  0.03809
  -2 -10  -2  0.02206 -0.08064  0.04059
  -2 -10   0  0.02526 -0.11984 -0.00000
  -2 -10   2  0.02206 -0.08064 -0.04059
  -2 -10   4  0.01858 -0.03162 -0.03809
  -2 -10   6  0.00987 -0.00916 -0.02318
  -2 -10   8  0.00444 -0.00225 -0.01306
  -2 -10  10  0.00192 -0.00045 -0.00738
  -2  -8 -10  0.00185  0.00015  0.01053
  -2  -8  -8  0.00488 -0.00109  0.02159
  -2  -8  -6  0.01185 -0.01004  0.04821
  -2  -8  -4  0.01665 -0.06320  0.11643
  -2  -8  -2 -0.07869 -0.25674  0.20316
  -2  -8   0 -0.22454 -0.45046 -0.00000
  -2  -8   2 -0.07869 -0.25674 -0.20316
  -2  -8   4  0.01665 -0.06320 -0.11643
  -2  -8   6  0.01185 -0.01004 -0.04821
  -2  -8   8  0.00488 -0.00109 -0.02159
  -2  -8  10  0.00185  0.00015 -0.01053
  -2  -6 -10  0.00117  0.00102  0.01297
  -2  -6  -8  0.00351  0.00233  0.03002
  -2  -6  -6  0.00846  0.00249  0.08020
  -2  -6  -4 -0.03450 -0.02612  0.26016
  -2  -6  -2 -0.56831 -0.18012  0.48023
  -2  -6   0 -0.95517 -0.21095 -0.00000
  -2  -6   2 -0.56831 -0.18012 -0.48023
  -2  -6   4 -0.03450 -0.02612 -0.26016
  -2  -6   6  0.00846  0.00249 -0.08020
  -2  -6   8  0.00351  0.00233 -0.03002
  -2  -6  10  0.00117  0.00102 -0.01297
  -2  -4 -10  0.00010  0.00129  0.01270
  -2  -4  -8  0.00010  0.00485  0.03184
  -2  -4  -6 -0.00289  0.02041  0.09018
  -2  -4  -4 -0.06957  0.09434  0.28905
  -2  -4  -2 -0.64739  0.33515  0.51810
  -2  -4   0 -1.06092  0.42076  0.00000
  -2  -4   2 -0.64739  0.33515 -0.51810
  -2  -4   4 -0.06957  0.09434 -0.28905
  -2  -4   6 -0.00289  0.02041 -0.09018
  -2  -4   8  0.00010  0.00485 -0.03184
  -2  -4  10  0.00010  0.00129 -0.01270
  -2  -2 -10 -0.00045  0.00045  0.00815
  -2  -2  -8 -0.00209  0.00209  0.02164
  -2  -2  -6 -0.01178  0.01178  0.06355
  -2  -2  -4 -0.07442  0.07442  0.19192
  -2  -2  -2 -0.38176  0.38176  0.37440
  -2  -2   0 -0.73142  0.73142 -0.00000
  -2  -2   2 -0.38176  0.38176 -0.37440
  -2  -2   4 -0.07442  0.07442 -0.19192
  -2  -2   6 -0.01178  0.01178 -0.06355
  -2  -2   8 -0.00209  0.00209 -0.02164
  -2  -2  10 -0.00045  0.00045 -0.00815
  -2   0 -10  0.00000 -0.00024  0.00000
  -2   0  -8  0.00000 -0.00107  0.00000
  -2   0  -6  0.00000 -0.00622  0.00000
  -2   0  -4  0.00000 -0.05910 -0.00000
  -2   0  -2 -0.00000 -0.41809  0.00000
  -2   0   0  0.00000 -5.43933  0.00000
  -2   0   2  0.00000 -0.41809 -0.00000
  -2   0   4  0.00000 -0.05910  0.00000
  -2   0   6  0.00000 -0.00622 -0.00000
  -2   0   8 -0.00000 -0.00107  0.00000
  -2   0  10  0.00000 -0.00024 -0.00000
  -2   2 -10  0.00045  0.00045 -0.00815
  -2   2  -8  0.00209  0.00209 -0.02164
  -2   2  -6  0.01178  0.01178 -0.06355
  -2   2  -4  0.07442  0.07442 -0.19192
